Albright Foundation,20-3911328,,,
Citizens Independent Bank,,www.bankcib.com,(952) 926-6561,
American Association of University Women (AAUW),,,,
"MKM Foundation c/o The Glenmede Trust Company, NJ",23-7966478,,,
Morris Family Foundation Inc,58-2396544,,,
"Nancy Forsyth Noblin Foundation, Inc",58-2483304,,,
Pam Lewis Foundation,38-3278908,,,
"Paulson Charitable Foundation, Inc.",20-4395152,,,
Roberts Foundation,94-2967074,,,
Rosemary and Ted Lassiter Foundation Inc,65-0118648,,,
Ruth Covo Family Foundation,04-6584378,,,
Scoob Trust Foundation,20-6790446,,,
St Sue Foundation,26-1569832,,,
Stuart and Nancy Friedell Family Foundation,41-1976795,,,
The Barbara & Harold Gottesman Family Foundation,20-6714063,,,
The H.N. Jay Hoffman III Foundation,27-1244578,,,
The Mary Cooney and Edward Essl Charitable Foundation,20-1789712,,,
Immigration Justice Corps,,,,
Arpin,,,,
"Roy Carpenter's Beach, Matunuck Beach Properties, Inc.",,,,
ZipCar,,,,
Aquidneck Employment Services,,,,
Providence Auto Body Inc.,,,,
University Medicine,,,,
US Trust of West Hartford/BOA,,,,
Amica,,,,
Performance Physical Therapy,,,,
Tanury,,,,
Stoneridge,,,,
National Grid,,,,
Graphic Innovation,,,,
New England Medical Waste,,,,
Raw Elements,,,,
Ocean Kia Acupunture,,,,
CPDC,,,,
"BMC Properties, Inc.",,,,
CTDI,,,,
Garrison/Morgan Stanley,,,,
BLUE FEDERAL CREDIT UNION FOUNDATION,45-4039863,https://www.bluefcu.com/about-blue/blue-foundation/funding-requests,,
SANDY SPRING BANK FOUNDATION INC,46-3263627,https://www.sandyspringbank.com/aboutus/community/guidelines/,,
Youth Inc,,,,
Ashton Family Foundation,,,,
Educational Credit Management (ECMC),,,,
ESCO Foundation,82-0537060,,,
Josephine County Solid Waste Committee,,,,
Oregon Community College Workforce Development Dept. (CCWDD),,,,
Schrader Oil Grants Foundation,,http://www.schraderoil.com/donations-community/,,
Furr Foundation Inc,75-2605002,none,( 814) 781-0778,
First National Bank,,https://www.1stnationalbank.com/site/about-us/in-the-community/how-we-give-back.fhtml,,
Ascent Foundation - Roslyn Jaffe Awards,22-2731305,www.jaffeawards.com,,
The Buck Foundation,,http://thebuckfoundation.org,303-565-7344,pjdamico@thebuckfoundation.org
National Endowment of the Arts,,https://nea.cloud.culturegrants.org/index/login,,
Kaiser Foundation Hospitals- Riverside,,,,
Montrose Community Foundation,,http://montrosecf.org,970-249-3900,sarap.montrosecf@gmail.com
HEARTS FOR HOSPICE,38-3849129,http://www.heartsforhospiceoregon.org/about.html,,board@heartsforhospiceoregon.org
ARYC Family Foundation,,,,
Youseff & Kamel Mawardi Fund,,,,
Woozy Moo,,woozymoo.com,,grants@woozymoo.com
City of Rialto,,,,
Oregon Economic and Community Development Dept.,,,,
Oregon SBDC Network,,,,
Providence Medford Medical Center,,,,
Southern Oregon ESD (SOESD),,,,
The Big Read,,,,
The Milton and Tamar Maltz Family Foundation,65-0164300,,,
The Sarah Spencer Foundation,36-3444748,,,
The Van Brimer Family Foundation,54-1850906,,,
"The William G. Reynolds Jr., Charitable Foundation",54-1900372,,,
William H. Anderson Foundation Inc,,,,
Youth Development Foundation,95-6087465,,,
Citizens Committee for Children of New York,13-5618593,www.cccnewyork.org,212-673-1800,
Citizens Committee,,,,
FOREN FAMILY FOUNDATION,20-2766137,,,
BRADLEY L GOLDBERG FAMILY FOUNDATIO,13-6847767,,,
THE AMMON FOUNDATION,13-6904321,,,
Goatee Foundation T-a Tr,34-7158309,,,
THE PATTEE FOUNDATION INC,62-1376116,,,
LYNNE COOPER HARVEY FOUNDATION INC,36-3148657,,,
Ideal Credit Union Community Foundation Inc,20-5065518,www.idealcu.com,,foundation@idealcu.com
St Paul Area Association of Realtors,,www.spaar.com,651-776-6000,
Duluth Superior Area Community Foundation Inc,41-1429402,www.dsacommunityfoundation.com,218-726-0232,
WITAN,,,,
Berry R Cox Family Foundation,75-2864400,,214-2203612,
Stanford C and Mary Clare Finney Foundation,75-2809984,,,
STRAKE FOUNDATION,76-0041524,,,
ROBERT & JANICE MCNAIR FOUNDATION,76-6050185,,,
Isaac I Foundation,75-2965575,,,
Mr. & Mrs. Nelson Rusche Foundation,,,,
"The Japan Foundation, Los Angeles",,www.jflalc.org,323-761-7510 x110,language@jflalc.org
The Japan Foundation Center for Global Partnership,,www.cgp.org,212-489-1255,
Dumbarton Oaks Research Library and Collection,,www.doaks.org,,
Lodestar Foundation,77-0469684,http://www.lodestarfoundation.org/,602-956-268989,
"Samuel Roberts Noble Foundation, Inc",73-0606209,www.noblefoundation.org,580-224-6210,
"Storey Foundation, Inc.",58-2305034,,(706) 736-8401,
"Harvey-McNairy Foundation, Inc.",20-8686982,,,
Catholic Community Foundation,,,,
ACTA Foundation,,,,
Sisters of Charity - Nazareth,,,,
Springfield OP,,,,
Sisters of St. Francis - Philly,,,,
Martinez Foundation,,,,
Raskob Foundation,,,,
City of San Bernardino,,,,
City of Fontana,,,,
City of Ontario,,,,
