Miller Family Foundation,,,,
VWR Foundation,,http://vwrfoundation.org/grant-guidelines.htm,,
WA Attorney General,,,,
WA DOH,,,,
WA State Attorney General Office,,,,
WA Women's Foundation,,,,
WA Womens Foundation,,,,
Wakerly Family Foundation,,,,
"Wal-Mart Stores, Inc. State Giving Program",,,,
Walmart Community Giving,,,,
Walmart Community Grant Program,,http://www.cybergrants.com/pls/cybergrants/ao_req.formcheck,,
Walmart State Funding Program,,,,
Walmart/Sam's Club,,http://giving.walmart.com/apply-for-grants/,,
WALNUT COVE MEMBERS ASSOCIATION INC,61-1698757,,,
Walter HD Killough Trust,,,,
Washington Group Foundation,,,,
Washington Health Foundation,,,,
Washington Mutual Corporate Giving,,,,
Washington State Department of Health,,,,
Waterfall Foundation,,,,
WCPCAN,,,,
WEAVER POPCORN FOUNDATION INC,35-2026043,,,
Webb Foundation,,,,
Wegman's Corporate,,corporateofficehq.com/wegmans-corporate-office,585-244-7950,
Wegmans Family Foundation Inc,81-3284270,,,
Weiler Family Foundation,,,,
Well Fargo,,,,
Wells Fargo (local),,,,
Wells-Fargo Foundation,,,,
Wencel F. & Mabel M. Dufek Charitable Trust,39-6642714,,920-683-3287,
WES WELKER FOUNDATION,65-1303856,WWW.WESWELKERFOUNDATION.ORG,,staff@weswelkerfoundation.org
Wessinger Foundation,,,,
Western Conservation Foundation,,,,info@wcfnd.org
Western Lane Comm. Fd.,,,,
Western Lane Comm. Foundation,,,,
Western Lane Community Fd,,,,
Western Lane Community Foundation,,,,
Western Lane Foundation,,,,
WESTLY FOUNDATION,94-3368338,www.westly.org,,
Weyerhaeuser,,,,
Weyerhaeuser Company,,,,
Weyerhaeuser Company Fd.,,,,
Weyerhaeuser Foundation,,,,
Whatcom Community Fund,,,,
Whatcom Educational Credit Union,,,,
Whirlpool Foundation,,,,
Whiteaker Foundation,,,,
Whitney Houston Foundation for Children Inc,22-2978270,,,
WHO Foundation,,,,
Wiegand Foundation,,,,
Wiessner Foundation,52-6002679,wiessnerfoundation.org,,
Will Rogers Foundation,,,,
Will Rogers Institute,,,,
Will Rogers Institute/Brave Beginnings,,,,
Willamette Industries,,,,
William and Lorene Nefsy Foundation,81-0473714,,406-234-8420,
William and Ruth Scott Family Foundation,,,,
William Blaire and Company Foundation,,,,
William E Barth Foundation,62-1328750,,,
William E. Simon Prize,,,,
William Gilmore Foundation,,,,
"William H Dunlap Orphanage, Inc.,",,http://arpchurch.org/william-h-dunlap-orphanage/,,
William Hearst Foundation,,,,
William M. King Foundation,,,,
Williams Companies Foundaton Inc,23-7413843,,,
Willow Creek Community Church,,,,
Willow Springs Foundation,,,,
Wilson W. Phelps Foundation,,,,
Windmill Foundation Inc,13-3411161,,,
Wm. Swindells Sr. Memorial Fund OCF,,,,
Wolf Mountain Foundation,84-1524399,,,
Wollenberg Foundation,,,,
Wolman Family Foundation,52-2243028,,,
Women Helping Women Fund Tri-Cities,,http://www.whwftc.org/grant-applications/,(509) 713-6553,contact@whwftc.org
Women Sharing Hope,,,,
Women's Fund of Omaha,,,,
Woodard Family Foundation,,,,
"Woods Charitable Fund, Inc.",47-6032847,http://www.woodscharitable.org,402-4365971,
Woodstock Rotary,,,,
Woodward Charitable Trust,,,,
Workday Foundation,,,,
Working Poor Families Project,,,,
WP and HB White Foundation,,,,
WRAPE FAMILY CHARITABLE TRUST,71-6050323,,,
"WSDOT, Pedestrian & Bicycle Program Funding",,http://www.wsdot.wa.gov/LocalPrograms/ATP/funding.htm,360-705-7387,PrestoB@wsdot.wa.gov
WWF,,,,
Wyeth-Ayerst,,,,
Xcel Engery Foundation,41-2007734,,,
York Children's Foundation,,,,
Youth on Course,94-3108575,www.youthoncourse.org,831-625-4653,michael@youthoncourse.org
Youth Violence Prevention,,,,
ZF Foundation,,,,
Zurich Insurance Company,,,,
